x,custom,boost,derivation
4.8020000000,-0.2398279715,-0.2398279715,0.2988563319
4.8030000000,-0.2395290271,-0.2395290271,0.2990337656
4.8040000000,-0.2392299054,-0.2392299054,0.2992108763
4.8050000000,-0.2389306068,-0.2389306068,0.2993876639
4.8060000000,-0.2386311315,-0.2386311315,0.2995641284
4.8070000000,-0.2383314799,-0.2383314799,0.2997402696
4.8080000000,-0.2380316524,-0.2380316524,0.2999160874
4.8090000000,-0.2377316492,-0.2377316492,0.3000915817
4.8100000000,-0.2374314706,-0.2374314706,0.3002667525
4.8110000000,-0.2371311171,-0.2371311171,0.3004415997
4.8120000000,-0.2368305889,-0.2368305889,0.3006161231
4.8130000000,-0.2365298863,-0.2365298863,0.3007903226
4.8140000000,-0.2362290097,-0.2362290097,0.3009641982
4.8150000000,-0.2359279594,-0.2359279594,0.3011377497
4.8160000000,-0.2356267357,-0.2356267357,0.3013109771
4.8170000000,-0.2353253389,-0.2353253389,0.3014838802
4.8180000000,-0.2350237694,-0.2350237694,0.3016564590
4.8190000000,-0.2347220275,-0.2347220275,0.3018287134
4.8200000000,-0.2344201135,-0.2344201135,0.3020006432
4.8210000000,-0.2341180277,-0.2341180277,0.3021722484
4.8220000000,-0.2338157705,-0.2338157705,0.3023435289
4.8230000000,-0.2335133421,-0.2335133421,0.3025144846
4.8240000000,-0.2332107430,-0.2332107430,0.3026851154
4.8250000000,-0.2329079734,-0.2329079734,0.3028554212
4.8260000000,-0.2326050337,-0.2326050337,0.3030254018
4.8270000000,-0.2323019242,-0.2323019242,0.3031950573
4.8280000000,-0.2319986451,-0.2319986451,0.3033643875
4.8290000000,-0.2316951969,-0.2316951969,0.3035333924
4.8300000000,-0.2313915799,-0.2313915799,0.3037020717
4.8310000000,-0.2310877944,-0.2310877944,0.3038704256
4.8320000000,-0.2307838406,-0.2307838406,0.3040384537
4.8330000000,-0.2304797190,-0.2304797190,0.3042061561
4.8340000000,-0.2301754299,-0.2301754299,0.3043735327
4.8350000000,-0.2298709735,-0.2298709735,0.3045405834
4.8360000000,-0.2295663503,-0.2295663503,0.3047073080
4.8370000000,-0.2292615605,-0.2292615605,0.3048737065
4.8380000000,-0.2289566045,-0.2289566045,0.3050397789
4.8390000000,-0.2286514826,-0.2286514826,0.3052055249
4.8400000000,-0.2283461951,-0.2283461951,0.3053709446
4.8410000000,-0.2280407423,-0.2280407423,0.3055360378
4.8420000000,-0.2277351246,-0.2277351246,0.3057008045
4.8430000000,-0.2274293424,-0.2274293424,0.3058652445
4.8440000000,-0.2271233958,-0.2271233958,0.3060293578
4.8450000000,-0.2268172853,-0.2268172853,0.3061931443
4.8460000000,-0.2265110112,-0.2265110112,0.3063566038
4.8470000000,-0.2262045738,-0.2262045738,0.3065197364
4.8480000000,-0.2258979734,-0.2258979734,0.3066825419
4.8490000000,-0.2255912104,-0.2255912104,0.3068450202
4.8500000000,-0.2252842850,-0.2252842850,0.3070071713
4.8510000000,-0.2249771977,-0.2249771977,0.3071689950
4.8520000000,-0.2246699487,-0.2246699487,0.3073304913
4.8530000000,-0.2243625384,-0.2243625384,0.3074916601
4.8540000000,-0.2240549671,-0.2240549671,0.3076525013
4.8550000000,-0.2237472351,-0.2237472351,0.3078130149
4.8560000000,-0.2234393428,-0.2234393428,0.3079732006
4.8570000000,-0.2231312905,-0.2231312905,0.3081330585
4.8580000000,-0.2228230784,-0.2228230784,0.3082925885
4.8590000000,-0.2225147071,-0.2225147071,0.3084517904
4.8600000000,-0.2222061766,-0.2222061766,0.3086106643
4.8610000000,-0.2218974875,-0.2218974875,0.3087692099
4.8620000000,-0.2215886400,-0.2215886400,0.3089274273
4.8630000000,-0.2212796344,-0.2212796344,0.3090853164
4.8640000000,-0.2209704711,-0.2209704711,0.3092428770
4.8650000000,-0.2206611505,-0.2206611505,0.3094001091
4.8660000000,-0.2203516727,-0.2203516727,0.3095570126
4.8670000000,-0.2200420382,-0.2200420382,0.3097135874
4.8680000000,-0.2197322474,-0.2197322474,0.3098698335
4.8690000000,-0.2194223004,-0.2194223004,0.3100257507
4.8700000000,-0.2191121977,-0.2191121977,0.3101813390
4.8710000000,-0.2188019395,-0.2188019395,0.3103365983
4.8720000000,-0.2184915263,-0.2184915263,0.3104915285
4.8730000000,-0.2181809583,-0.2181809583,0.3106461296
4.8740000000,-0.2178702359,-0.2178702359,0.3108004014
4.8750000000,-0.2175593594,-0.2175593594,0.3109543439
4.8760000000,-0.2172483291,-0.2172483291,0.3111079570
4.8770000000,-0.2169371454,-0.2169371454,0.3112612407
4.8780000000,-0.2166258085,-0.2166258085,0.3114141947
4.8790000000,-0.2163143189,-0.2163143189,0.3115668192
4.8800000000,-0.2160026768,-0.2160026768,0.3117191139
4.8810000000,-0.2156908826,-0.2156908826,0.3118710789
4.8820000000,-0.2153789366,-0.2153789366,0.3120227140
4.8830000000,-0.2150668391,-0.2150668391,0.3121740191
4.8840000000,-0.2147545905,-0.2147545905,0.3123249943
4.8850000000,-0.2144421910,-0.2144421910,0.3124756393
4.8860000000,-0.2141296411,-0.2141296411,0.3126259542
4.8870000000,-0.2138169411,-0.2138169411,0.3127759388
4.8880000000,-0.2135040912,-0.2135040912,0.3129255931
4.8890000000,-0.2131910919,-0.2131910919,0.3130749170
4.8900000000,-0.2128779434,-0.2128779434,0.3132239105
4.8910000000,-0.2125646460,-0.2125646460,0.3133725734
4.8920000000,-0.2122512002,-0.2122512002,0.3135209057
4.8930000000,-0.2119376062,-0.2119376062,0.3136689073
4.8940000000,-0.2116238644,-0.2116238644,0.3138155772
4.8950000000,-0.2113099751,-0.2113099751,0.3139629129
4.8960000000,-0.2109959386,-0.2109959386,0.3141099177
4.8970000000,-0.2106817553,-0.2106817553,0.3142565914
4.8980000000,-0.2103674255,-0.2103674255,0.3144029341
4.8990000000,-0.2100529494,-0.2100529494,0.3145489457
4.9000000000,-0.2097383276,-0.2097383276,0.3146946261
4.9010000000,-0.2094235602,-0.2094235602,0.3148399751
4.9020000000,-0.2091086477,-0.2091086477,0.3149849928
4.9030000000,-0.2087935902,-0.2087935902,0.3151296791
4.9040000000,-0.2084783883,-0.2084783883,0.3152740339
4.9050000000,-0.2081630422,-0.2081630422,0.3154180571
4.9060000000,-0.2078475522,-0.2078475522,0.3155617487
4.9070000000,-0.2075319187,-0.2075319187,0.3157051085
4.9080000000,-0.2072161420,-0.2072161420,0.3158481366
4.9090000000,-0.2069002225,-0.2069002225,0.3159908329
4.9100000000,-0.2065841604,-0.2065841604,0.3161331972
4.9110000000,-0.2062679561,-0.2062679561,0.3162752295
4.9120000000,-0.2059516099,-0.2059516099,0.3164169298
4.9130000000,-0.2056351222,-0.2056351222,0.3165582980
4.9140000000,-0.2053184933,-0.2053184933,0.3166993340
4.9150000000,-0.2050017236,-0.2050017236,0.3168400378
4.9160000000,-0.2046848133,-0.2046848133,0.3169804092
4.9170000000,-0.2043677628,-0.2043677628,0.3171204482
4.9180000000,-0.2040505724,-0.2040505724,0.3172601548
4.9190000000,-0.2037332425,-0.2037332425,0.3173995289
4.9200000000,-0.2034157734,-0.2034157734,0.3175385704
4.9210000000,-0.2030981654,-0.2030981654,0.3176772792
4.9220000000,-0.2027804188,-0.2027804188,0.3178156553
4.9230000000,-0.2024625341,-0.2024625341,0.3179536987
4.9240000000,-0.2021445114,-0.2021445114,0.3180914092
4.9250000000,-0.2018263512,-0.2018263512,0.3182287868
4.9260000000,-0.2015080539,-0.2015080539,0.3183658314
4.9270000000,-0.2011896196,-0.2011896196,0.3185025430
4.9280000000,-0.2008710488,-0.2008710488,0.3186389215
4.9290000000,-0.2005523418,-0.2005523418,0.3187749668
4.9300000000,-0.2002334989,-0.2002334989,0.3189106789
4.9310000000,-0.1999145204,-0.1999145204,0.3190460578
4.9320000000,-0.1995954068,-0.1995954068,0.3191811033
4.9330000000,-0.1992761582,-0.1992761582,0.3193158153
4.9340000000,-0.1989567751,-0.1989567751,0.3194501939
4.9350000000,-0.1986372578,-0.1986372578,0.3195842390
4.9360000000,-0.1983176067,-0.1983176067,0.3197179505
4.9370000000,-0.1979978219,-0.1979978219,0.3198513283
4.9380000000,-0.1976779040,-0.1976779040,0.3199843725
4.9390000000,-0.1973578532,-0.1973578532,0.3201170828
4.9400000000,-0.1970376698,-0.1970376698,0.3202494593
4.9410000000,-0.1967173543,-0.1967173543,0.3203815019
4.9420000000,-0.1963969068,-0.1963969068,0.3205132106
4.9430000000,-0.1960763279,-0.1960763279,0.3206445853
4.9440000000,-0.1957556177,-0.1957556177,0.3207756259
4.9450000000,-0.1954347766,-0.1954347766,0.3209063324
4.9460000000,-0.1951138050,-0.1951138050,0.3210367047
4.9470000000,-0.1947927032,-0.1947927032,0.3211667427
4.9480000000,-0.1944714715,-0.1944714715,0.3212964465
4.9490000000,-0.1941501103,-0.1941501103,0.3214258159
4.9500000000,-0.1938286199,-0.1938286199,0.3215548509
4.9510000000,-0.1935070006,-0.1935070006,0.3216835514
4.9520000000,-0.1931852528,-0.1931852528,0.3218119174
4.9530000000,-0.1928633768,-0.1928633768,0.3219399488
4.9540000000,-0.1925413729,-0.1925413729,0.3220676456
4.9550000000,-0.1922192415,-0.1922192415,0.3221950077
4.9560000000,-0.1918969829,-0.1918969829,0.3223220351
4.9570000000,-0.1915745974,-0.1915745974,0.3224487277
4.9580000000,-0.1912520854,-0.1912520854,0.3225750854
4.9590000000,-0.1909294472,-0.1909294472,0.3227011082
4.9600000000,-0.1906066832,-0.1906066832,0.3228267960
4.9610000000,-0.1902837936,-0.1902837936,0.3229521489
4.9620000000,-0.1899607789,-0.1899607789,0.3230771666
4.9630000000,-0.1896376393,-0.1896376393,0.3232018493
4.9640000000,-0.1893143752,-0.1893143752,0.3233261968
4.9650000000,-0.1889909869,-0.1889909869,0.3234502090
4.9660000000,-0.1886674747,-0.1886674747,0.3235738860
4.9670000000,-0.1883438391,-0.1883438391,0.3236972277
4.9680000000,-0.1880200803,-0.1880200803,0.3238202339
4.9690000000,-0.1876961986,-0.1876961986,0.3239429048
4.9700000000,-0.1873721944,-0.1873721944,0.3240652402
4.9710000000,-0.1870480681,-0.1870480681,0.3241872400
4.9720000000,-0.1867238200,-0.1867238200,0.3243089043
4.9730000000,-0.1863994503,-0.1863994503,0.3244302329
4.9740000000,-0.1860749595,-0.1860749595,0.3245512259
4.9750000000,-0.1857503478,-0.1857503478,0.3246718831
4.9760000000,-0.1854256157,-0.1854256157,0.3247922046
4.9770000000,-0.1851007634,-0.1851007634,0.3249121902
4.9780000000,-0.1847757913,-0.1847757913,0.3250318400
4.9790000000,-0.1844506997,-0.1844506997,0.3251511539
4.9800000000,-0.1841254890,-0.1841254890,0.3252701318
4.9810000000,-0.1838001594,-0.1838001594,0.3253887736
4.9820000000,-0.1834747114,-0.1834747114,0.3255070794
4.9830000000,-0.1831491452,-0.1831491452,0.3256250492
4.9840000000,-0.1828234613,-0.1828234613,0.3257426827
4.9850000000,-0.1824976599,-0.1824976599,0.3258599801
4.9860000000,-0.1821717413,-0.1821717413,0.3259769412
4.9870000000,-0.1818457060,-0.1818457060,0.3260935660
4.9880000000,-0.1815195541,-0.1815195541,0.3262098545
4.9890000000,-0.1811932862,-0.1811932862,0.3263258066
4.9900000000,-0.1808669025,-0.1808669025,0.3264414223
4.9910000000,-0.1805404034,-0.1805404034,0.3265567015
4.9920000000,-0.1802137891,-0.1802137891,0.3266716442
4.9930000000,-0.1798870600,-0.1798870600,0.3267862503
4.9940000000,-0.1795602166,-0.1795602166,0.3269005199
4.9950000000,-0.1792332590,-0.1792332590,0.3270144528
4.9960000000,-0.1789061876,-0.1789061876,0.3271280490
4.9970000000,-0.1785790028,-0.1785790028,0.3272413085
4.9980000000,-0.1782517050,-0.1782517050,0.3273542312
4.9990000000,-0.1779242944,-0.1779242944,0.3274668171
5.0000000000,-0.1775967713,-0.1775967713,0.3275790661
5.0010000000,-0.1772691362,-0.1772691362,0.3276909783
5.0020000000,-0.1769413893,-0.1769413893,0.3278025535
5.0030000000,-0.1766135311,-0.1766135311,0.3279137918
5.0040000000,-0.1762855617,-0.1762855617,0.3280246930
5.0050000000,-0.1759574816,-0.1759574816,0.3281352572
5.0060000000,-0.1756292912,-0.1756292912,0.3282454843
5.0070000000,-0.1753009906,-0.1753009906,0.3283553743
5.0080000000,-0.1749725804,-0.1749725804,0.3284649270
5.0090000000,-0.1746440607,-0.1746440607,0.3285741426
5.0100000000,-0.1743154321,-0.1743154321,0.3286830209
5.0110000000,-0.1739866947,-0.1739866947,0.3287915620
5.0120000000,-0.1736578489,-0.1736578489,0.3288997657
5.0130000000,-0.1733288951,-0.1733288951,0.3290076320
5.0140000000,-0.1729998336,-0.1729998336,0.3291151609
5.0150000000,-0.1726706647,-0.1726706647,0.3292223524
5.0160000000,-0.1723413888,-0.1723413888,0.3293292065
5.0170000000,-0.1720120063,-0.1720120063,0.3294357230
5.0180000000,-0.1716825174,-0.1716825174,0.3295419020
5.0190000000,-0.1713529224,-0.1713529224,0.3296477434
5.0200000000,-0.1710232218,-0.1710232218,0.3297532471
5.0210000000,-0.1706934159,-0.1706934159,0.3298584132
5.0220000000,-0.1703635050,-0.1703635050,0.3299632417
5.0230000000,-0.1700334894,-0.1700334894,0.3300677324
5.0240000000,-0.1697033694,-0.1697033694,0.3301718853
5.0250000000,-0.1693731455,-0.1693731455,0.3302757005
5.0260000000,-0.1690428180,-0.1690428180,0.3303791778
5.0270000000,-0.1687123871,-0.1687123871,0.3304823173
5.0280000000,-0.1683818533,-0.1683818533,0.3305851189
5.0290000000,-0.1680512169,-0.1680512169,0.3306875826
5.0300000000,-0.1677204781,-0.1677204781,0.3307897083
5.0310000000,-0.1673896374,-0.1673896374,0.3308914960
5.0320000000,-0.1670586951,-0.1670586951,0.3309929457
5.0330000000,-0.1667276514,-0.1667276514,0.3310940574
5.0340000000,-0.1663965069,-0.1663965069,0.3311948310
5.0350000000,-0.1660652617,-0.1660652617,0.3312952664
5.0360000000,-0.1657339163,-0.1657339163,0.3313953638
5.0370000000,-0.1654024709,-0.1654024709,0.3314951229
5.0380000000,-0.1650709260,-0.1650709260,0.3315945439
5.0390000000,-0.1647392818,-0.1647392818,0.3316936266
5.0400000000,-0.1644075387,-0.1644075387,0.3317923710
5.0410000000,-0.1640756970,-0.1640756970,0.3318907772
5.0420000000,-0.1637437571,-0.1637437571,0.3319888450
5.0430000000,-0.1634117192,-0.1634117192,0.3320865745
5.0440000000,-0.1630795839,-0.1630795839,0.3321839656
5.0450000000,-0.1627473513,-0.1627473513,0.3322810184
5.0460000000,-0.1624150218,-0.1624150218,0.3323777326
5.0470000000,-0.1620825957,-0.1620825957,0.3324741085
5.0480000000,-0.1617500735,-0.1617500735,0.3325701458
5.0490000000,-0.1614174554,-0.1614174554,0.3326658446
5.0500000000,-0.1610847417,-0.1610847417,0.3327612049
5.0510000000,-0.1607519329,-0.1607519329,0.3328562266
5.0520000000,-0.1604190292,-0.1604190292,0.3329509098
5.0530000000,-0.1600860310,-0.1600860310,0.3330452543
5.0540000000,-0.1597529386,-0.1597529386,0.3331392602
5.0550000000,-0.1594197524,-0.1594197524,0.3332329274
5.0560000000,-0.1590864727,-0.1590864727,0.3333262559
5.0570000000,-0.1587530998,-0.1587530998,0.3334192457
5.0580000000,-0.1584196341,-0.1584196341,0.3335118968
5.0590000000,-0.1580860760,-0.1580860760,0.3336042091
5.0600000000,-0.1577524256,-0.1577524256,0.3336961826
5.0610000000,-0.1574186835,-0.1574186835,0.3337878173
5.0620000000,-0.1570848499,-0.1570848499,0.3338791132
5.0630000000,-0.1567509252,-0.1567509252,0.3339700702
5.0640000000,-0.1564169097,-0.1564169097,0.3340606884
5.0650000000,-0.1560828038,-0.1560828038,0.3341509676
5.0660000000,-0.1557486077,-0.1557486077,0.3342409079
5.0670000000,-0.1554143219,-0.1554143219,0.3343305093
5.0680000000,-0.1550799466,-0.1550799466,0.3344197718
5.0690000000,-0.1547454822,-0.1547454822,0.3345086952
5.0700000000,-0.1544109291,-0.1544109291,0.3345972797
5.0710000000,-0.1540762876,-0.1540762876,0.3346855251
5.0720000000,-0.1537415580,-0.1537415580,0.3347734315
5.0730000000,-0.1534067407,-0.1534067407,0.3348609988
5.0740000000,-0.1530718359,-0.1530718359,0.3349482271
5.0750000000,-0.1527368441,-0.1527368441,0.3350351163
5.0760000000,-0.1524017656,-0.1524017656,0.3351216663
5.0770000000,-0.1520666007,-0.1520666007,0.3352078772
5.0780000000,-0.1517313497,-0.1517313497,0.3352937489
5.0790000000,-0.1513960131,-0.1513960131,0.3353792815
5.0800000000,-0.1510605911,-0.1510605911,0.3354644749
5.0810000000,-0.1507250841,-0.1507250841,0.3355493291
5.0820000000,-0.1503894923,-0.1503894923,0.3356338441
5.0830000000,-0.1500538163,-0.1500538163,0.3357180198
5.0840000000,-0.1497180562,-0.1497180562,0.3358018563
5.0850000000,-0.1493822125,-0.1493822125,0.3358853535
5.0860000000,-0.1490462854,-0.1490462854,0.3359685114
5.0870000000,-0.1487102753,-0.1487102753,0.3360513300
5.0880000000,-0.1483741826,-0.1483741826,0.3361338093
5.0890000000,-0.1480380076,-0.1480380076,0.3362159493
5.0900000000,-0.1477017506,-0.1477017506,0.3362977500
5.0910000000,-0.1473654120,-0.1473654120,0.3363792112
5.0920000000,-0.1470289921,-0.1470289921,0.3364603331
5.0930000000,-0.1466924913,-0.1466924913,0.3365411157
5.0940000000,-0.1463559098,-0.1463559098,0.3366215588
5.0950000000,-0.1460192480,-0.1460192480,0.3367016625
5.0960000000,-0.1456825063,-0.1456825063,0.3367814268
5.0970000000,-0.1453456851,-0.1453456851,0.3368608517
5.0980000000,-0.1450087845,-0.1450087845,0.3369399371
5.0990000000,-0.1446718051,-0.1446718051,0.3370186830
5.1000000000,-0.1443347471,-0.1443347471,0.3370970895
5.1010000000,-0.1439976108,-0.1439976108,0.3371751565
5.1020000000,-0.1436603966,-0.1436603966,0.3372528841
5.1030000000,-0.1433231049,-0.1433231049,0.3373302721
5.1040000000,-0.1429857360,-0.1429857360,0.3374073206
5.1050000000,-0.1426482902,-0.1426482902,0.3374840296
5.1060000000,-0.1423107678,-0.1423107678,0.3375603990
5.1070000000,-0.1419731692,-0.1419731692,0.3376364290
5.1080000000,-0.1416354948,-0.1416354948,0.3377121193
5.1090000000,-0.1412977449,-0.1412977449,0.3377874701
5.1100000000,-0.1409599198,-0.1409599198,0.3378624814
5.1110000000,-0.1406220198,-0.1406220198,0.3379371531
5.1120000000,-0.1402840453,-0.1402840453,0.3380114852
5.1130000000,-0.1399459967,-0.1399459967,0.3380854777
5.1140000000,-0.1396078743,-0.1396078743,0.3381591306
5.1150000000,-0.1392696783,-0.1392696783,0.3382324439
5.1160000000,-0.1389314092,-0.1389314092,0.3383054176
5.1170000000,-0.1385930674,-0.1385930674,0.3383780517
5.1180000000,-0.1382546530,-0.1382546530,0.3384503462
5.1190000000,-0.1379161665,-0.1379161665,0.3385223011
5.1200000000,-0.1375776083,-0.1375776083,0.3385939163
5.1210000000,-0.1372389786,-0.1372389786,0.3386651919
5.1220000000,-0.1369002778,-0.1369002778,0.3387361278
5.1230000000,-0.1365615062,-0.1365615062,0.3388067241
5.1240000000,-0.1362226642,-0.1362226642,0.3388769808
5.1250000000,-0.1358837521,-0.1358837521,0.3389468978
5.1260000000,-0.1355447702,-0.1355447702,0.3390164752
5.1270000000,-0.1352057190,-0.1352057190,0.3390857129
5.1280000000,-0.1348665987,-0.1348665987,0.3391546109
5.1290000000,-0.1345274096,-0.1345274096,0.3392231693
5.1300000000,-0.1341881522,-0.1341881522,0.3392913880
5.1310000000,-0.1338488267,-0.1338488267,0.3393592670
5.1320000000,-0.1335094335,-0.1335094335,0.3394268064
5.1330000000,-0.1331699729,-0.1331699729,0.3394940061
5.1340000000,-0.1328304453,-0.1328304453,0.3395608662
5.1350000000,-0.1324908511,-0.1324908511,0.3396273865
5.1360000000,-0.1321511904,-0.1321511904,0.3396935672
5.1370000000,-0.1318114638,-0.1318114638,0.3397594083
5.1380000000,-0.1314716715,-0.1314716715,0.3398249096
5.1390000000,-0.1311318138,-0.1311318138,0.3398900713
5.1400000000,-0.1307918912,-0.1307918912,0.3399548933
5.1410000000,-0.1304519039,-0.1304519039,0.3400193757
5.1420000000,-0.1301118522,-0.1301118522,0.3400835184
5.1430000000,-0.1297717367,-0.1297717367,0.3401473214
5.1440000000,-0.1294315574,-0.1294315574,0.3402107847
5.1450000000,-0.1290913149,-0.1290913149,0.3402739084
5.1460000000,-0.1287510095,-0.1287510095,0.3403366924
5.1470000000,-0.1284106414,-0.1284106414,0.3403991368
5.1480000000,-0.1280702110,-0.1280702110,0.3404612415
5.1490000000,-0.1277297187,-0.1277297187,0.3405230066
5.1500000000,-0.1273891648,-0.1273891648,0.3405844321
5.1510000000,-0.1270485497,-0.1270485497,0.3406455178
5.1520000000,-0.1267078736,-0.1267078736,0.3407062640
5.1530000000,-0.1263671370,-0.1263671370,0.3407666705
5.1540000000,-0.1260263401,-0.1260263401,0.3408267374
5.1550000000,-0.1256854834,-0.1256854834,0.3408864647
5.1560000000,-0.1253445670,-0.1253445670,0.3409458524
5.1570000000,-0.1250035915,-0.1250035915,0.3410049004
5.1580000000,-0.1246625570,-0.1246625570,0.3410636089
5.1590000000,-0.1243214641,-0.1243214641,0.3411219777
5.1600000000,-0.1239803129,-0.1239803129,0.3411800070
5.1610000000,-0.1236391039,-0.1236391039,0.3412376967
5.1620000000,-0.1232978373,-0.1232978373,0.3412950468
5.1630000000,-0.1229565136,-0.1229565136,0.3413520573
5.1640000000,-0.1226151330,-0.1226151330,0.3414087283
5.1650000000,-0.1222736960,-0.1222736960,0.3414650598
5.1660000000,-0.1219322027,-0.1219322027,0.3415210517
5.1670000000,-0.1215906537,-0.1215906537,0.3415767040
5.1680000000,-0.1212490491,-0.1212490491,0.3416320169
5.1690000000,-0.1209073894,-0.1209073894,0.3416869902
